Student,total_time,compiled,compiled_successfully,ran_tests,test_results,modified,add_lines,change,remove_lines,cps,paste_lines,max_pastes,average_test_results,avg_paste
A2017\student6346,8217880.0,2155.0,1460.0,911.0,465.0,39430.0,64367.0,34097.0,2910.0,0.033440863,58164.0,267.0,0.510428101,4.724795406
A2017\student6349,3352040.0,571.0,252.0,243.0,99.0,20263.0,5068.0,17914.0,1017.0,0.00429798,1881.0,145.0,0.407407407,7.659223817
A2017\student6357,4470720.0,638.0,480.0,692.0,544.0,25554.0,6944.0,22887.0,680.0,0.003091448,3260.0,149.0,0.786127168,4.239570552
A2017\student6363,0.0,,,,,134.0,,,,,,,,
A2017\student6369,7757392.0,2370.0,1934.0,552.0,288.0,44002.0,18278.0,35980.0,1717.0,0.001853329,6307.0,135.0,0.52173913,2.27953068
A2017\student6374,4721152.0,704.0,396.0,389.0,218.0,25333.0,5874.0,22522.0,1096.0,0.001550681,2201.0,89.0,0.560411311,3.326215357
A2017\student6376,7198384.0,1617.0,1063.0,494.0,375.0,35487.0,188007.0,29952.0,1530.0,0.128222529,181310.0,107.0,0.759109312,5.090701009
A2017\student6403,41128.0,,,,,245.0,195.0,190.0,61.0,0.039486481,133.0,75.0,,12.21052632
A2017\student6410,1334536.0,450.0,345.0,170.0,,6220.0,2831.0,4920.0,659.0,0.002005191,1374.0,3.0,,1.947598253
A2017\student6419,99360.0,,,1.0,,43.0,2.0,1.0,,0.0,,,,
A2017\student6441,2079216.0,154.0,44.0,223.0,79.0,14116.0,3041.0,12549.0,326.0,0.001650141,763.0,73.0,0.35426009,4.49672346
A2017\student6455,9326664.0,2791.0,1852.0,706.0,294.0,57921.0,20431.0,49876.0,2555.0,0.002457792,9394.0,126.0,0.416430595,2.44017458
A2017\student6468,5010768.0,1142.0,958.0,514.0,193.0,30978.0,11440.0,25810.0,1717.0,0.002370295,4770.0,71.0,0.375486381,2.489937107
A2017\student6471,9327336.0,3614.0,2205.0,1097.0,437.0,45796.0,21462.0,38728.0,4888.0,0.004619325,13246.0,276.0,0.398359161,3.252755549
A2017\student6484,2560192.0,41.0,17.0,7.0,,924.0,382.0,795.0,34.0,0.00074721,165.0,165.0,,11.59393939
A2017\student6516,3100432.0,1146.0,896.0,180.0,77.0,12870.0,7590.0,10331.0,722.0,0.00255029,3933.0,32.0,0.427777778,2.010424612
A2017\student6517,9181104.0,1742.0,1224.0,683.0,292.0,48147.0,18103.0,38082.0,2213.0,0.002297436,8696.0,162.0,0.427525622,2.425597976
A2017\student6522,9313136.0,1760.0,1234.0,628.0,328.0,52308.0,13601.0,44883.0,2970.0,0.001721654,5399.0,139.0,0.522292994,2.969809224
A2017\student6542,6804696.0,989.0,657.0,905.0,516.0,35467.0,198317.0,31123.0,902.0,0.150646407,192552.0,68.0,0.570165746,5.32377228
A2017\student6545,2747720.0,256.0,162.0,229.0,162.0,14070.0,3810.0,12071.0,249.0,0.001090722,1177.0,64.0,0.707423581,2.546304163
A2017\student6548,1848728.0,549.0,421.0,105.0,125.0,8310.0,3589.0,6808.0,369.0,0.001588119,1426.0,65.0,1.19047619,2.058906031
A2017\student6553,6447376.0,1232.0,832.0,718.0,1050.0,31351.0,17053.0,26568.0,1259.0,0.003612167,10269.0,85.0,1.462395543,2.267893661
A2017\student6558,8456008.0,2330.0,1772.0,590.0,716.0,48569.0,19245.0,40969.0,2103.0,0.002284411,8192.0,87.0,1.213559322,2.358032227
A2017\student6571,32640.0,,,,,4.0,,,,0.0,,,,
A2017\student6582,4093400.0,950.0,509.0,359.0,159.0,27654.0,8850.0,23360.0,1214.0,0.002557287,3358.0,132.0,0.442896936,3.117331745
A2017\student6594,0.0,,,,,1.0,,,20.0,,,,,
A2017\student6604,66240.0,,,,,1.0,1.0,,,0.0,,,,
A2017\student6609,3054656.0,499.0,372.0,242.0,318.0,19722.0,4759.0,17030.0,627.0,0.000842648,1208.0,63.0,1.314049587,2.130794702
A2017\student6613,84088.0,3.0,2.0,,,111.0,13.0,66.0,23.0,0.0,,,,
A2017\student6617,16800.0,,,,,1.0,,,22.0,0.0,,,,
A2017\student6634,4019448.0,577.0,378.0,405.0,209.0,19752.0,7423.0,17748.0,432.0,0.003236016,4554.0,72.0,0.516049383,2.8561704
A2017\student6635,2643592.0,549.0,288.0,287.0,105.0,14323.0,4767.0,12220.0,682.0,0.001859969,2130.0,104.0,0.365853659,2.308450704
A2017\student6656,10761448.0,3409.0,2599.0,1429.0,863.0,51184.0,44933.0,43569.0,2181.0,0.013853619,34810.0,131.0,0.603918824,4.282821028
A2017\student6681,5741944.0,1734.0,1156.0,344.0,91.0,36219.0,15412.0,31331.0,1668.0,0.003115844,8508.0,90.0,0.264534884,2.102844382
A2017\student6683,4330240.0,1122.0,668.0,289.0,279.0,28969.0,6345.0,25673.0,1149.0,0.001226722,1849.0,149.0,0.965397924,2.872904273
A2017\student6705,11656.0,10.0,10.0,10.0,,51.0,12.0,45.0,,0.0,,,,
A2017\student6707,480.0,2.0,,,,24.0,,,,0.0,,,,
A2017\student6711,66240.0,,,,,1.0,58.0,,,0.001600242,58.0,2.0,,1.827586207
A2017\student6720,28768.0,9.0,3.0,18.0,,116.0,285.0,104.0,,0.018145161,278.0,2.0,,1.877697842
A2017\student6723,4985928.0,801.0,441.0,366.0,225.0,27805.0,9781.0,23612.0,1555.0,0.002624587,4394.0,120.0,0.614754098,2.978152025
A2017\student6740,2000.0,,,,,25.0,,3.0,,0.0,,,,
A2017\student6743,3521480.0,424.0,323.0,230.0,95.0,17238.0,7032.0,14659.0,835.0,0.005508195,3565.0,70.0,0.413043478,5.440953717
A2017\student6774,6053336.0,1868.0,1157.0,808.0,484.0,34919.0,21399.0,29200.0,2571.0,0.006328246,13787.0,189.0,0.599009901,2.77848698
A2017\student6781,0.0,,,,,136.0,,,,,,,,
A2017\student6787,0.0,,,,,6.0,,,,,,,,
A2017\student6790,6360048.0,996.0,722.0,426.0,458.0,38904.0,10232.0,34391.0,1576.0,0.001769955,4059.0,107.0,1.075117371,2.773343188
A2017\student6792,7479032.0,1430.0,954.0,956.0,411.0,42802.0,14510.0,36559.0,2711.0,0.002540703,6646.0,73.0,0.429916318,2.859163407
A2017\student6795,6558376.0,1771.0,1230.0,960.0,381.0,30222.0,79555.0,24644.0,2810.0,0.04586669,72408.0,92.0,0.396875,4.154389018
A2017\student6801,370024.0,55.0,25.0,33.0,32.0,1717.0,408.0,1498.0,373.0,0.002462002,135.0,71.0,0.96969697,6.748148148
A2017\student6813,6371008.0,1097.0,703.0,426.0,159.0,32527.0,13017.0,26500.0,2619.0,0.001767381,4743.0,143.0,0.373239437,2.374024879
A2017\student6815,2896.0,,,,,6.0,41.0,,,0.024861878,41.0,2.0,,1.756097561
A2017\student6822,6688.0,4.0,,,,15.0,,,130.0,0.0,,,,
A2017\student6824,0.0,,,,,2.0,,,,,,,,
A2017\student6854,61440.0,,,,,4.0,,,,0.0,,,,
A2017\student6874,24000.0,,,,,15.0,,,,0.0,,,,
A2017\student6877,6166368.0,1394.0,1064.0,320.0,154.0,27609.0,9894.0,22922.0,1301.0,0.001229087,2892.0,115.0,0.48125,2.620677732
A2017\student6889,24.0,,,,,132.0,,,,0.0,,,,
A2017\student6900,6935616.0,2184.0,1903.0,467.0,357.0,39398.0,58807.0,31250.0,3336.0,0.022994353,48085.0,49.0,0.764453961,3.316626807
A2017\student6913,0.0,,,,,1.0,47.0,,,,47.0,2.0,,1.787234043
A2017\student6915,2876656.0,321.0,208.0,179.0,176.0,24120.0,4588.0,21155.0,607.0,0.00194149,755.0,94.0,0.983240223,7.397350993
A2017\student6924,57600.0,,,,,1.0,8.0,,,0.001475694,8.0,40.0,,10.625
A2017\student6931,5841664.0,727.0,428.0,570.0,367.0,36782.0,10198.0,31515.0,1035.0,0.001573182,2821.0,79.0,0.643859649,3.257710032
A2017\student6936,1839376.0,322.0,152.0,235.0,68.0,12802.0,4416.0,10598.0,855.0,0.003765407,1629.0,76.0,0.289361702,4.251688152
A2017\student6953,261072.0,120.0,106.0,,,1356.0,207.0,1230.0,44.0,0.00021067,31.0,2.0,,1.774193548
A2017\student6960,2395888.0,1.0,1.0,3.0,,110.0,17.0,98.0,381.0,0.0,,,,
A2017\student6966,4826488.0,853.0,553.0,295.0,131.0,25634.0,6156.0,22198.0,1140.0,0.001238167,1957.0,132.0,0.444067797,3.053653551
A2017\student6978,65760.0,,,,,1.0,6.0,,,0.001292579,6.0,40.0,,14.16666667
A2017\student6995,248192.0,39.0,32.0,16.0,53.0,1558.0,467.0,1339.0,19.0,0.000817915,124.0,2.0,3.3125,1.637096774
A2017\student7001,3447016.0,123.0,75.0,123.0,323.0,54.0,708.0,,29.0,0.003871174,699.0,790.0,2.62601626,19.09012876
A2017\student7013,0.0,,,,,9.0,,,,,,,,
A2017\student7019,36000.0,,,,,1.0,8.0,,,0.002083333,8.0,34.0,,9.375
A2017\student7040,3544.0,,,,,1.0,5.0,,,0.0,,,,
A2017\student7043,5418952.0,1189.0,771.0,400.0,92.0,26439.0,7620.0,23003.0,1906.0,0.001171998,2810.0,83.0,0.23,2.260142349
A2017\student7050,5867704.0,1479.0,958.0,536.0,165.0,31122.0,9250.0,27337.0,1444.0,0.001582391,4479.0,47.0,0.307835821,2.073007368
A2017\student7051,7729560.0,1420.0,841.0,1907.0,959.0,45330.0,68783.0,38174.0,4978.0,0.034565357,59314.0,150.0,0.502884111,4.50441717
A2017\student7085,14824.0,7.0,4.0,,,53.0,1.0,51.0,24.0,0.0,,,,
A2017\student7090,5625136.0,1286.0,1007.0,395.0,453.0,28387.0,7835.0,24788.0,971.0,0.001005842,2857.0,33.0,1.146835443,1.98039902
A2017\student7094,3408744.0,547.0,242.0,365.0,267.0,16816.0,4633.0,14377.0,1319.0,0.001686252,1703.0,96.0,0.731506849,3.3752202
A2017\student7119,24960.0,,,,,3.0,,,,0.0,,,,
A2017\student7123,1398528.0,171.0,109.0,146.0,53.0,11383.0,4352.0,9902.0,153.0,0.005658092,2513.0,21.0,0.363013699,3.148826104
A2017\student7125,0.0,,,,,11.0,,,,,,,,
A2017\student7135,66240.0,,,,,1.0,8.0,,,0.001132246,8.0,34.0,,9.375
A2017\student7136,36480.0,,,,,2.0,12.0,,,0.000328947,10.0,2.0,,1.2
A2017\student7153,39360.0,,,,,1.0,,1.0,,0.0,,,,
A2017\student7173,480.0,,,,,1.0,,,20.0,0.0,,,,
A2017\student7178,2663480.0,455.0,212.0,370.0,101.0,17985.0,4875.0,15431.0,359.0,0.001596783,1613.0,100.0,0.272972973,2.636701798
A2017\student7193,1114800.0,491.0,383.0,261.0,404.0,6194.0,2051.0,5244.0,227.0,0.001223538,729.0,3.0,1.54789272,1.871056241
A2017\student7196,5600200.0,204.0,123.0,796.0,558.0,24216.0,9094.0,20128.0,831.0,0.001718867,3445.0,346.0,0.701005025,2.794194485
A2017\student7197,0.0,,,,,11.0,,,,,,,,
A2017\student7200,4887704.0,1317.0,998.0,444.0,202.0,25899.0,11571.0,21460.0,1914.0,0.002331974,5727.0,50.0,0.454954955,1.990221757
A2017\student7232,1968.0,,,,,2.0,2.0,,,0.0,,,,
A2017\student7249,51784.0,24.0,2.0,,,205.0,48.0,177.0,26.0,0.000366909,12.0,2.0,,1.583333333
A2017\student7277,7215536.0,1748.0,1287.0,568.0,238.0,43146.0,12900.0,36490.0,1548.0,0.001239963,4085.0,99.0,0.419014085,2.190208078
A2017\student7293,7994360.0,1196.0,772.0,1193.0,340.0,33562.0,10134.0,28604.0,1467.0,0.001227115,3567.0,98.0,0.284995809,2.750210261
A2017\student7297,6993336.0,1192.0,731.0,426.0,266.0,41400.0,7339.0,37000.0,1930.0,0.000771592,1668.0,127.0,0.624413146,3.23501199
A2017\student7320,1411792.0,21.0,20.0,4.0,,210.0,174.0,172.0,32.0,0.000177788,126.0,3.0,,1.992063492
A2017\student7331,405824.0,153.0,125.0,63.0,308.0,1650.0,1124.0,1462.0,496.0,0.014565427,898.0,97.0,4.888888889,6.582405345
A2017\student7335,66720.0,,,,,1.0,,,6.0,0.0,,,,
A2017\student7341,0.0,,,,,1.0,,,20.0,,,,,
A2017\student7343,5181448.0,1100.0,613.0,350.0,123.0,24485.0,7256.0,21169.0,823.0,0.001942121,2907.0,144.0,0.351428571,3.461644307
A2017\student7346,25440.0,,,,,10.0,,,,0.0,,,,
A2017\student7356,8640.0,,,,,17.0,,,,0.0,,,,
A2017\student7368,6804960.0,929.0,653.0,358.0,370.0,22454.0,5516.0,19743.0,631.0,0.000882298,2035.0,73.0,1.033519553,2.95036855
A2017\student7369,10226520.0,3591.0,2459.0,1652.0,981.0,54353.0,24569.0,43745.0,3704.0,0.002001658,10502.0,91.0,0.593825666,1.949152542
A2017\student7370,36480.0,,,,,1.0,,,8.0,0.0,,,,
A2017\student7380,38208.0,11.0,7.0,5.0,10.0,330.0,83.0,279.0,12.0,0.0,,,2.0,
A2017\student7382,5668352.0,1619.0,779.0,756.0,639.0,34245.0,10091.0,29818.0,2086.0,0.003171292,4819.0,346.0,0.845238095,3.730234488
A2017\student7386,956128.0,221.0,131.0,101.0,526.0,5429.0,5570.0,4381.0,1582.0,0.037835938,4444.0,184.0,5.207920792,8.140414041
A2017\student7411,480.0,,,,,21.0,,,,0.0,,,,
A2017\student7421,639872.0,167.0,107.0,98.0,,2963.0,1631.0,2343.0,229.0,0.003708554,931.0,159.0,,2.54887218
A2017\student7425,958872.0,129.0,101.0,67.0,301.0,5020.0,1443.0,4287.0,136.0,0.002326692,511.0,123.0,4.492537313,4.365949119
A2017\student7429,1442736.0,217.0,122.0,75.0,114.0,5335.0,1333.0,4788.0,189.0,0.001709252,684.0,71.0,1.52,3.605263158
A2017\student7438,160.0,,,,,1.0,,1.0,,0.0,,,,
A2017\student7443,1603520.0,161.0,91.0,120.0,60.0,7045.0,3112.0,6125.0,651.0,0.00445208,2251.0,87.0,0.5,3.171479343
A2017\student7444,1904.0,,,,,31.0,4.0,5.0,,0.0,,,,
A2017\student7457,0.0,,,,,1.0,,,23.0,,,,,
A2017\student7479,5611240.0,915.0,572.0,742.0,310.0,35423.0,27001.0,29980.0,1988.0,0.013318803,18952.0,540.0,0.417789757,3.943383284
A2017\student7485,11624136.0,1591.0,1193.0,558.0,771.0,61032.0,17744.0,50858.0,2822.0,0.000977879,3840.0,68.0,1.38172043,2.96015625
A2017\student7492,222288.0,48.0,15.0,3.0,,1317.0,165.0,1232.0,78.0,0.00577629,87.0,68.0,,14.75862069
A2017\student7495,7232952.0,1179.0,432.0,538.0,88.0,38881.0,8548.0,33961.0,1152.0,0.000574316,2033.0,67.0,0.163568773,2.043285785
A2017\student7501,2832600.0,909.0,696.0,345.0,443.0,13094.0,5262.0,10716.0,705.0,0.001680082,2415.0,46.0,1.284057971,1.970600414
A2017\student7514,548528.0,32.0,17.0,163.0,98.0,1451.0,937.0,1281.0,252.0,0.005531167,768.0,125.0,0.601226994,3.950520833
A2017\student7525,12896.0,1.0,1.0,,,2.0,19.0,,,0.022720223,19.0,81.0,,15.42105263
A2017\student7537,10417608.0,1843.0,1141.0,1391.0,535.0,51293.0,17246.0,44312.0,4141.0,0.002218648,8332.0,93.0,0.384615385,2.774003841
A2017\student7540,29760.0,,,,,1.0,,,709.0,0.0,,,,
A2017\student7546,7423008.0,1894.0,1229.0,506.0,320.0,36431.0,11471.0,31150.0,1533.0,0.001583051,4875.0,68.0,0.632411067,2.410461538
A2017\student7582,6345872.0,1061.0,818.0,607.0,229.0,27054.0,7370.0,23282.0,914.0,0.00081817,2672.0,92.0,0.377265239,1.943113772
A2017\student7589,316968.0,153.0,139.0,3.0,0.0,1835.0,357.0,1587.0,37.0,0.000239772,48.0,2.0,0.0,1.583333333
A2017\student7597,0.0,,,,,1.0,1.0,,,,,,,
A2017\student7616,22080.0,,,,,1.0,4.0,,,0.0,,,,
A2017\student7629,2071272.0,345.0,183.0,154.0,30.0,12562.0,2696.0,11231.0,1071.0,0.001489423,1338.0,69.0,0.194805195,2.30568012
A2017\student7632,2922752.0,687.0,313.0,215.0,67.0,16916.0,143270.0,14791.0,579.0,0.248678643,140508.0,75.0,0.311627907,5.172844251
A2017\student7633,4154152.0,807.0,450.0,417.0,173.0,20038.0,8034.0,17317.0,1616.0,0.002219225,4501.0,52.0,0.414868106,2.048211509
A2017\student7643,553608.0,114.0,100.0,59.0,64.0,1913.0,1468.0,1265.0,377.0,0.00700315,720.0,98.0,1.084745763,5.384722222
A2017\student7665,2889488.0,12.0,5.0,16.0,39.0,748.0,92.0,690.0,19.0,3.46e-06,8.0,2.0,2.4375,1.25
A2017\student7673,5299008.0,1787.0,1441.0,646.0,603.0,28575.0,11068.0,24229.0,1586.0,0.002398373,4705.0,323.0,0.933436533,2.701168969
A2017\student7677,624.0,,,,,1.0,16.0,,,0.036858974,16.0,2.0,,1.4375
A2017\student7678,66240.0,,,,,1.0,,,22.0,0.0,,,,
A2017\student7697,984792.0,227.0,132.0,109.0,204.0,6495.0,1731.0,5549.0,294.0,0.003556081,521.0,93.0,1.871559633,6.72168906
A2017\student7700,1381192.0,163.0,66.0,47.0,18.0,7995.0,1679.0,6968.0,1091.0,0.000466988,265.0,23.0,0.382978723,2.433962264
A2017\student7704,2347424.0,331.0,208.0,286.0,239.0,12015.0,2929.0,10392.0,346.0,0.001029213,888.0,46.0,0.835664336,2.720720721
A2017\student7708,2066728.0,467.0,233.0,225.0,189.0,12742.0,4320.0,10897.0,387.0,0.002324931,1992.0,66.0,0.84,2.412148594
A2017\student7709,8223080.0,2155.0,1507.0,732.0,292.0,43532.0,18320.0,37365.0,2144.0,0.002803086,10847.0,96.0,0.398907104,2.125011524
A2017\student7742,6218416.0,1599.0,1011.0,829.0,486.0,40208.0,14622.0,34500.0,2432.0,0.002278072,6731.0,48.0,0.586248492,2.1045907
A2017\student7755,0.0,,,,,1.0,1.0,,,,,,,
A2017\student7769,4249704.0,743.0,407.0,895.0,484.0,21075.0,7842.0,17366.0,866.0,0.002470996,2831.0,198.0,0.540782123,3.709290004
A2017\student7771,10704.0,6.0,6.0,,,31.0,60.0,12.0,,0.007100149,46.0,2.0,,1.652173913
A2017\student7774,48.0,,,,,1.0,,,571.0,0.0,,,,
A2017\student7778,5967200.0,1471.0,747.0,548.0,422.0,29463.0,273646.0,25749.0,71584.0,0.228579568,269039.0,166.0,0.770072993,5.069822591
A2017\student7791,327944.0,60.0,45.0,53.0,13.0,1873.0,669.0,1489.0,211.0,0.001216671,240.0,2.0,0.245283019,1.6625
A2017\student7795,8579056.0,3517.0,2905.0,621.0,411.0,44639.0,288372.0,31325.0,44834.0,0.14255741,272179.0,1636.0,0.661835749,4.49339589
A2017\student7799,1918400.0,436.0,314.0,224.0,146.0,11589.0,3477.0,9722.0,464.0,0.001001355,1214.0,2.0,0.651785714,1.582372323
A2017\student7802,2428336.0,27.0,20.0,,,179.0,149.0,136.0,28.0,6.18e-05,84.0,2.0,,1.785714286
A2017\student7823,1194856.0,580.0,517.0,53.0,3.0,5713.0,1542.0,5127.0,117.0,0.002656387,624.0,167.0,0.056603774,5.086538462
A2017\student7834,39360.0,,,,,69.0,,,,0.0,,,,
A2017\student7857,264960.0,,,,,140.0,15.0,,,7.55e-05,15.0,2.0,,1.333333333
A2017\student7868,0.0,,,,,1.0,,,143.0,,,,,
A2017\student7880,2400.0,6.0,6.0,6.0,,1.0,,,57.0,0.0,,,,
A2017\student7882,64.0,,,,,1.0,,,1269.0,0.0,,,,
A2017\student7888,200496.0,28.0,24.0,1.0,0.0,482.0,1346.0,287.0,562.0,0.032304884,1270.0,137.0,0.0,5.1
A2017\student7891,18240.0,,,,,1.0,,,22.0,0.0,,,,
A2017\student7906,5313944.0,1044.0,578.0,596.0,336.0,25490.0,35697.0,20760.0,1531.0,0.023350265,29820.0,27.0,0.563758389,4.161032864
A2017\student7911,4779840.0,926.0,737.0,561.0,229.0,22216.0,15079.0,18560.0,898.0,0.007233506,10167.0,89.0,0.408199643,3.400708174
A2017\student7936,6744672.0,1332.0,918.0,962.0,828.0,36846.0,11669.0,30652.0,2182.0,0.001381535,3939.0,56.0,0.860706861,2.365575019
A2017\student7945,6351616.0,1870.0,1336.0,809.0,534.0,40006.0,90475.0,33894.0,2440.0,0.061799548,81961.0,153.0,0.660074166,4.789192421
A2017\student7956,886832.0,265.0,235.0,52.0,,4323.0,2311.0,3542.0,207.0,0.002250708,1284.0,2.0,,1.554517134
A2017\student7970,2142720.0,156.0,123.0,46.0,109.0,8161.0,1113.0,7532.0,56.0,0.000241282,212.0,3.0,2.369565217,2.438679245
A2017\student7977,66240.0,,,,,1.0,,,8.0,0.0,,,,
A2017\student7980,,,,,,,,,,,,,,
A2017\student7985,17315760.0,3220.0,2551.0,967.0,1045.0,73291.0,30820.0,60845.0,4400.0,0.001831222,13948.0,119.0,1.080661841,2.273372527
A2017\student8003,412320.0,,,,,1.0,1.0,,,0.0,,,,
A2017\student8004,0.0,,,,,1.0,1.0,,,,,,,
A2017\student8006,2485888.0,132.0,120.0,19.0,,2003.0,892.0,1488.0,158.0,0.000251419,302.0,3.0,,2.069536424
A2017\student8011,1696552.0,246.0,114.0,140.0,28.0,7870.0,3395.0,6674.0,55546.0,0.00205063,1780.0,51.0,0.2,1.954494382
A2017\student8025,66240.0,,,,,1.0,10.0,,,0.000181159,10.0,2.0,,1.2
A2017\student8029,1210840.0,54.0,31.0,20.0,,1626.0,598.0,1355.0,42.0,0.000404678,238.0,3.0,,2.058823529
A2017\student8035,1228192.0,345.0,255.0,45.0,,7589.0,2513.0,6178.0,366.0,0.001985846,587.0,52.0,,4.155025554
A2017\student8043,960.0,,,2.0,,1.0,,,24.0,0.0,,,,
A2017\student8051,1526280.0,24.0,8.0,1.0,,122.0,82.0,105.0,60.0,0.000774432,74.0,67.0,,15.97297297
A2017\student8055,225256.0,23.0,20.0,,,1275.0,248.0,1118.0,35.0,0.003476045,39.0,65.0,,20.07692308
A2017\student8067,5560152.0,1384.0,996.0,405.0,390.0,23991.0,7209.0,21317.0,793.0,0.001250326,3411.0,67.0,0.962962963,2.038111991
A2017\student8069,1028352.0,116.0,81.0,118.0,531.0,4582.0,1577.0,4156.0,69.0,0.005066359,1041.0,88.0,4.5,5.004803074
A2017\student8070,4115208.0,1560.0,1121.0,130.0,120.0,24356.0,145506.0,20919.0,139360.0,0.034851701,140551.0,41.0,0.923076923,1.020426749
A2017\student8085,64800.0,,,,,10.0,,,,0.0,,,,
A2017\student8089,5957280.0,1601.0,1257.0,432.0,90.0,29515.0,11864.0,25184.0,2458.0,0.00220688,5739.0,327.0,0.208333333,2.290817216
A2017\student8100,1479080.0,216.0,155.0,204.0,655.0,6498.0,2620.0,5551.0,195.0,0.002758471,1506.0,3.0,3.210784314,2.709163347
A2017\student8118,2664816.0,7.0,2.0,1.0,,39.0,19.0,35.0,30.0,1.13e-05,19.0,2.0,,1.578947368
A2017\student8119,39360.0,,,,,93.0,,,,0.0,,,,
A2017\student8133,2232816.0,289.0,174.0,354.0,276.0,10781.0,3755.0,9279.0,669.0,0.001828185,1708.0,68.0,0.779661017,2.389929742
A2017\student8139,65760.0,,,,,5.0,,,,0.0,,,,
A2017\student8142,3169568.0,990.0,707.0,499.0,110.0,18675.0,6675.0,15338.0,921.0,0.001060712,1862.0,70.0,0.220440882,1.805585392
A2017\student8152,382896.0,147.0,110.0,39.0,,1820.0,650.0,1444.0,83.0,0.000391751,93.0,2.0,,1.612903226
A2017\student8157,5311344.0,1273.0,950.0,450.0,244.0,25013.0,10536.0,21697.0,810.0,0.003079258,6028.0,72.0,0.542222222,2.713171865
A2017\student8172,1900800.0,238.0,77.0,179.0,147.0,13217.0,4213.0,11330.0,686.0,0.00371896,1655.0,118.0,0.82122905,4.271299094
A2017\student8176,5265120.0,1449.0,933.0,257.0,22.0,28804.0,99328.0,23180.0,1443.0,0.082709226,91648.0,267.0,0.085603113,4.751593052
A2017\student8187,3003216.0,344.0,217.0,272.0,302.0,12943.0,36042.0,10895.0,608.0,0.048593574,33017.0,34.0,1.110294118,4.420056335
A2017\student8189,48.0,,,,,16.0,,,,0.0,,,,
A2017\student8192,1758176.0,103.0,67.0,205.0,125.0,5512.0,3160.0,4615.0,188.0,0.002710764,2080.0,88.0,0.609756098,2.291346154
A2017\student8195,39840.0,,,,,1.0,,,20.0,0.0,,,,
A2017\student8199,1396344.0,11.0,11.0,7.0,,197.0,41.0,169.0,764.0,0.0,,,,
A2017\student8209,48.0,,,,,11.0,,,,0.0,,,,
A2017\student8224,0.0,,,,,1.0,,,19.0,,,,,
A2017\student8257,6789032.0,1486.0,1180.0,466.0,302.0,27401.0,11730.0,21628.0,1403.0,0.001177635,3818.0,143.0,0.64806867,2.094028287
A2017\student8264,2801240.0,419.0,274.0,254.0,188.0,11835.0,4202.0,10219.0,306.0,0.001737802,1910.0,76.0,0.74015748,2.548691099
A2017\student8267,4469120.0,952.0,609.0,561.0,309.0,21260.0,6543.0,17703.0,1006.0,0.001394234,2601.0,85.0,0.550802139,2.39561707
A2017\student8288,595264.0,155.0,123.0,50.0,16.0,2730.0,1781.0,2078.0,222.0,0.024619329,969.0,9301.0,0.32,15.12383901
A2017\student8295,8152640.0,1915.0,1295.0,1202.0,340.0,34086.0,15643.0,28083.0,2942.0,0.002087177,7849.0,162.0,0.282861897,2.16791948
A2017\student8298,3177496.0,602.0,360.0,234.0,129.0,15217.0,5260.0,13150.0,1277.0,0.001700396,2354.0,55.0,0.551282051,2.295242141
A2017\student8308,0.0,,,,,1.0,1.0,,,,,,,
A2017\student8313,5738056.0,1643.0,1043.0,345.0,177.0,28837.0,11594.0,23638.0,1751.0,0.0017729,4715.0,75.0,0.513043478,2.157582185
A2017\student8317,1904968.0,134.0,98.0,109.0,154.0,4117.0,1007.0,3637.0,890.0,0.000535442,472.0,3.0,1.412844037,2.161016949
A2017\student8319,678304.0,113.0,97.0,67.0,,2851.0,831.0,2116.0,248.0,7.08e-05,35.0,2.0,,1.371428571
A2017\student8329,1712.0,,,,,1.0,,,26.0,0.0,,,,
A2017\student8337,2880.0,,,,,1.0,21.0,,,0.011458333,21.0,2.0,,1.571428571
A2017\student8349,0.0,,,,,9.0,,,,,,,,
A2017\student8357,1276288.0,244.0,208.0,179.0,236.0,5423.0,1726.0,4629.0,295.0,0.001048353,656.0,31.0,1.318435754,2.039634146
A2017\student8363,24000.0,50.0,50.0,,,1.0,,,15.0,0.0,,,,
A2017\student8387,112.0,,,,,10.0,,,,0.0,,,,
A2017\student8389,1056.0,,,,,139.0,,,,0.0,,,,
A2017\student8393,0.0,,,,,1.0,,,83.0,,,,,
A2017\student8412,7277544.0,1603.0,1105.0,823.0,414.0,32066.0,14308.0,27179.0,987.0,0.002601015,8025.0,93.0,0.503037667,2.358753894
A2017\student8416,4212320.0,1158.0,752.0,428.0,137.0,23444.0,11180.0,20224.0,816.0,0.004550224,7236.0,314.0,0.320093458,2.648839138
A2017\student8419,7010120.0,1932.0,1228.0,679.0,494.0,34954.0,7319.0,31003.0,1310.0,0.001036502,2013.0,103.0,0.727540501,3.609538003
A2017\student8467,6335136.0,2110.0,1539.0,726.0,448.0,34396.0,14358.0,28230.0,2894.0,0.002671292,5192.0,104.0,0.61707989,3.259437596
A2017\student8480,5446552.0,815.0,573.0,773.0,691.0,19945.0,14355.0,15717.0,908.0,0.003149699,7945.0,53.0,0.893919793,2.159219635
A2017\student8486,3818800.0,901.0,454.0,178.0,40.0,22280.0,364219.0,19045.0,1420.0,0.535124385,360466.0,100.0,0.224719101,5.669142166
A2017\student8500,0.0,,,,,1.0,,,6.0,,,,,
A2017\student8503,4147912.0,571.0,329.0,682.0,356.0,21936.0,7283.0,18943.0,918.0,0.002155783,2962.0,251.0,0.521994135,3.018906144
